timestamp,v1,rs1,v2,rs2,compound
17:56:26.558,2.443,13.82,2.364,14.88,Ketone
17:56:27.558,2.541,13.7,2.409,15.8,Ketone
17:56:28.558,2.709,13.24,2.516,15.49,Ketone
17:56:29.558,2.5,13.88,2.561,14.55,Ketone
17:56:30.558,2.486,14.6,2.356,14.83,Ketone
17:56:31.558,2.348,13.96,2.454,14.82,Ketone
17:56:32.558,2.402,13.6,2.358,14.32,Ketone
17:56:33.558,2.441,13.38,2.429,14.97,Ketone
17:56:34.558,2.357,12.95,2.508,14.51,Ketone
17:56:35.558,2.504,13.13,2.449,15.19,Ketone
17:56:36.558,2.444,13.67,2.33,15.35,Ketone
17:56:37.558,2.605,14.38,2.494,14.71,Ketone
17:56:38.558,2.67,13.8,2.468,14.42,Ketone
17:56:39.558,2.26,14.9,2.269,14.02,Ketone
17:56:40.558,2.48,13.12,2.486,14.1,Ketone
17:56:41.558,2.518,13.36,2.355,15.87,Ketone
17:56:42.558,2.495,13.21,2.306,14.72,Ketone
17:56:43.558,2.455,14.08,2.594,14.03,Ketone
17:56:44.558,2.44,14.16,2.465,15.29,Ketone
17:56:45.558,2.531,13.59,2.428,15.6,Ketone
17:56:46.558,2.581,13.69,2.472,14.73,Ketone
17:56:47.558,2.488,13.6,2.44,14.1,Ketone
17:56:48.558,2.472,13.9,2.365,16.32,Ketone
17:56:49.558,2.263,15.02,2.43,14.61,Ketone
17:56:50.558,2.538,13.71,2.262,15.54,Ketone
17:56:51.558,2.471,13.27,2.517,14.79,Ketone
17:56:52.558,2.551,14.41,2.432,14.73,Ketone
17:56:53.558,2.478,14.12,2.263,13.79,Ketone
17:56:54.558,2.666,14.55,2.354,14.3,Ketone
17:56:55.558,2.549,14.54,2.312,15.17,Ketone
17:56:56.558,2.584,13.62,2.452,15.75,Ketone
17:56:57.558,2.608,13.77,2.363,15.92,Ketone
17:56:58.558,2.488,14.57,2.331,14.24,Ketone
17:56:59.558,2.465,12.89,2.537,14.46,Ketone
17:57:00.558,2.401,14.46,2.324,14.81,Ketone
17:57:01.558,2.543,13.64,2.51,14.99,Ketone
17:57:02.558,2.445,14.35,2.517,14.86,Ketone
17:57:03.558,2.427,12.99,2.28,15.62,Ketone
17:57:04.558,2.479,14.59,2.46,13.99,Ketone
17:57:05.558,2.611,14.4,2.464,15.2,Ketone
17:57:06.558,2.615,14.15,2.527,15.14,Ketone
17:57:07.558,2.494,14.25,2.471,14.75,Ketone
17:57:08.558,2.584,14.58,2.342,14.42,Ketone
17:57:09.558,2.39,14.55,2.463,15.68,Ketone
17:57:10.558,2.385,14.23,2.587,15.62,Ketone
17:57:11.558,2.521,13.72,2.457,15.51,Ketone
17:57:12.558,2.454,14.38,2.261,15.53,Ketone
17:57:13.558,2.563,13.68,2.33,15.34,Ketone
17:57:14.558,2.586,13.99,2.354,14.81,Ketone
17:57:15.558,2.566,13.62,2.445,14.86,Ketone
17:57:16.558,2.586,14.84,2.319,15.54,Ketone
17:57:17.558,2.484,14.63,2.455,14.82,Ketone
17:57:18.558,2.529,13.63,2.395,15.24,Ketone
17:57:19.558,2.509,13.31,2.323,14.97,Ketone
17:57:20.558,2.482,13.54,2.358,15.17,Ketone
17:57:21.558,2.669,13.83,2.416,15.61,Ketone
17:57:22.558,2.635,13.37,2.597,15.21,Ketone
17:57:23.558,2.542,12.61,2.377,14.46,Ketone
17:57:24.558,2.55,13.56,2.474,14.68,Ketone
17:57:25.558,2.513,14.04,2.552,14.32,Ketone
17:57:26.558,2.411,14.08,2.469,14.96,Ketone
17:57:27.558,2.537,14.29,2.39,14.97,Ketone
17:57:28.558,2.455,13.5,2.503,14.67,Ketone
17:57:29.558,2.645,13.29,2.428,14.85,Ketone
17:57:30.558,2.393,14.86,2.31,15.11,Ketone
17:57:31.558,2.582,14.08,2.573,14.58,Ketone
17:57:32.558,2.501,14.43,2.361,15.16,Ketone
17:57:33.558,2.449,13.91,2.416,15.86,Ketone
17:57:34.558,2.581,13.71,2.325,14.89,Ketone
17:57:35.558,2.354,13.09,2.586,15.06,Ketone
17:57:36.558,2.626,14.44,2.332,15.38,Ketone
17:57:37.558,2.481,14.6,2.502,15.46,Ketone
17:57:38.558,2.63,13.64,2.291,15.0,Ketone
17:57:39.558,2.514,14.01,2.535,14.95,Ketone
17:57:40.558,2.386,13.2,2.302,15.42,Ketone
17:57:41.558,2.391,13.87,2.365,15.24,Ketone
17:57:42.558,2.397,13.76,2.49,15.14,Ketone
17:57:43.558,2.473,14.52,2.344,15.21,Ketone
17:57:44.558,2.506,13.85,2.515,13.58,Ketone
17:57:45.558,2.583,14.42,2.284,14.79,Ketone
17:57:46.558,2.564,13.34,2.369,15.6,Ketone
17:57:47.558,2.435,14.03,2.371,15.07,Ketone
17:57:48.558,2.298,12.58,2.481,15.06,Ketone
17:57:49.558,2.658,14.34,2.328,15.1,Ketone
17:57:50.558,2.528,13.91,2.437,14.93,Ketone
17:57:51.558,2.518,14.29,2.39,15.47,Ketone
17:57:52.558,2.525,13.6,2.548,14.86,Ketone
17:57:53.558,2.468,13.42,2.42,15.2,Ketone
17:57:54.558,2.471,13.53,2.533,14.28,Ketone
17:57:55.558,2.548,13.47,2.482,14.52,Ketone
17:57:56.558,2.412,13.9,2.355,15.0,Ketone
17:57:57.558,2.518,13.25,2.44,15.51,Ketone
17:57:58.558,2.356,13.76,2.392,15.12,Ketone
17:57:59.558,2.473,14.53,2.431,14.56,Ketone
17:58:00.558,2.629,13.69,2.36,15.62,Ketone
17:58:01.558,2.506,13.43,2.521,15.55,Ketone
17:58:02.558,2.549,14.27,2.457,14.72,Ketone
17:58:03.558,2.527,13.36,2.438,14.95,Ketone
17:58:04.558,2.572,14.06,2.501,15.26,Ketone
17:58:05.558,2.586,14.29,2.319,15.18,Ketone
17:58:06.558,2.491,14.79,2.441,14.52,Ketone
17:58:07.558,2.464,14.22,2.325,15.1,Ketone
17:58:08.558,2.421,14.02,2.263,15.35,Ketone
17:58:09.558,2.529,13.55,2.463,15.2,Ketone
17:58:10.558,2.602,14.27,2.312,14.48,Ketone
17:58:11.558,2.487,14.04,2.307,14.94,Ketone
17:58:12.558,2.544,14.06,2.429,15.3,Ketone
17:58:13.558,2.408,13.42,2.471,15.31,Ketone
17:58:14.558,2.526,14.51,2.38,14.49,Ketone
17:58:15.558,2.46,14.13,2.536,15.01,Ketone
17:58:16.558,2.279,13.8,2.445,13.91,Ketone
17:58:17.558,2.498,14.6,2.29,13.41,Ketone
17:58:18.558,2.466,14.58,2.39,13.95,Ketone
17:58:19.558,2.563,15.2,2.438,15.02,Ketone
17:58:20.558,2.489,14.13,2.385,14.37,Ketone
17:58:21.558,2.566,13.49,2.363,15.34,Ketone
17:58:22.558,2.604,13.39,2.28,14.54,Ketone
17:58:23.558,2.474,13.2,2.326,15.33,Ketone
17:58:24.558,2.383,14.37,2.216,14.95,Ketone
17:58:25.558,2.361,14.15,2.364,15.21,Ketone
17:58:26.558,2.546,13.77,2.269,14.85,Ketone
17:58:27.558,2.484,13.91,2.315,14.99,Ketone
17:58:28.558,2.568,13.9,2.229,15.17,Ketone
17:58:29.558,2.195,13.79,2.257,15.07,Ketone
17:58:30.558,2.559,14.31,2.209,15.05,Ketone
17:58:31.558,2.675,14.46,2.428,14.89,Ketone
17:58:32.558,2.48,13.56,2.419,15.29,Ketone
17:58:33.558,2.295,15.18,2.432,14.76,Ketone
17:58:34.558,2.492,13.81,2.303,15.26,Ketone
17:58:35.558,2.432,14.21,2.372,15.13,Ketone
17:58:36.558,2.555,14.16,2.392,14.65,Ketone
17:58:37.558,2.447,14.08,2.404,15.63,Ketone
17:58:38.558,2.518,14.49,2.522,14.54,Ketone
17:58:39.558,2.468,13.88,2.458,15.31,Ketone
17:58:40.558,2.478,13.81,2.405,15.49,Ketone
17:58:41.558,2.301,13.91,2.466,15.52,Ketone
17:58:42.558,2.475,13.52,2.521,14.67,Ketone
17:58:43.558,2.515,13.13,2.371,15.02,Ketone
17:58:44.558,2.564,14.46,2.35,14.42,Ketone
17:58:45.558,2.448,14.66,2.483,15.08,Ketone
17:58:46.558,2.258,14.01,2.299,14.08,Ketone
17:58:47.558,2.388,14.33,2.472,14.56,Ketone
17:58:48.558,2.559,14.71,2.445,14.75,Ketone
17:58:49.558,2.512,13.57,2.368,15.3,Ketone
17:58:50.558,2.495,13.88,2.615,15.45,Ketone
17:58:51.558,2.454,14.27,2.4,15.61,Ketone
17:58:52.558,2.461,14.44,2.52,15.62,Ketone
17:58:53.558,2.721,14.6,2.274,15.39,Ketone
17:58:54.558,2.607,14.16,2.539,15.09,Ketone
17:58:55.558,2.484,13.7,2.288,14.91,Ketone
17:58:56.558,2.548,13.97,2.287,14.92,Ketone
17:58:57.558,2.601,13.39,2.308,15.72,Ketone
17:58:58.558,2.471,14.73,2.553,14.96,Ketone
17:58:59.558,2.517,15.42,2.509,15.16,Ketone
17:59:00.558,2.704,14.15,2.307,14.52,Ketone
17:59:01.558,2.527,13.33,2.344,14.88,Ketone
17:59:02.558,2.519,15.2,2.19,15.34,Ketone
17:59:03.558,2.692,13.67,2.514,14.42,Ketone
17:59:04.558,2.531,14.89,2.237,15.03,Ketone
17:59:05.558,2.458,13.77,2.22,14.83,Ketone
17:59:06.558,2.634,14.65,2.369,15.61,Ketone
17:59:07.558,2.476,14.51,2.293,15.46,Ketone
17:59:08.558,2.501,13.88,2.408,14.74,Ketone
17:59:09.558,2.306,13.02,2.299,14.67,Ketone
17:59:10.558,2.341,13.89,2.153,14.16,Ketone
17:59:11.558,2.552,14.59,2.328,15.0,Ketone
17:59:12.558,2.376,14.63,2.473,15.27,Ketone
17:59:13.558,2.523,14.45,2.353,15.01,Ketone
17:59:14.558,2.531,14.26,2.426,15.0,Ketone
17:59:15.558,2.55,13.15,2.383,14.59,Ketone
17:59:16.558,2.403,14.18,2.596,14.09,Ketone
17:59:17.558,2.434,13.05,2.443,15.42,Ketone
17:59:18.558,2.538,14.67,2.411,15.15,Ketone
17:59:19.558,2.378,13.44,2.471,15.01,Ketone
17:59:20.558,2.439,13.7,2.374,14.89,Ketone
17:59:21.558,2.31,13.38,2.414,15.11,Ketone
17:59:22.558,2.498,14.14,2.282,14.89,Ketone
17:59:23.558,2.423,14.44,2.559,15.33,Ketone
17:59:24.558,2.504,14.52,2.433,15.74,Ketone
17:59:25.558,2.548,13.94,2.438,15.34,Ketone
17:59:26.558,2.509,13.79,2.449,15.02,Ketone
17:59:27.558,2.329,13.72,2.345,15.06,Ketone
17:59:28.558,2.318,13.65,2.261,15.85,Ketone
17:59:29.558,2.57,14.18,2.398,15.33,Ketone
17:59:30.558,2.46,14.49,2.311,15.36,Ketone
17:59:31.558,2.525,14.04,2.44,15.1,Ketone
17:59:32.558,2.573,15.11,2.484,15.46,Ketone
17:59:33.558,2.734,13.83,2.465,14.99,Ketone
17:59:34.558,2.469,14.16,2.372,14.93,Ketone
17:59:35.558,2.362,13.78,2.374,14.97,Ketone
17:59:36.558,2.555,14.01,2.419,15.02,Ketone
17:59:37.558,2.559,14.33,2.366,15.07,Ketone
17:59:38.558,2.635,14.36,2.419,14.27,Ketone
17:59:39.558,2.431,13.67,2.343,15.27,Ketone
17:59:40.558,2.525,14.22,2.366,15.09,Ketone
17:59:41.558,2.519,14.6,2.48,14.41,Ketone
17:59:42.558,2.514,13.86,2.432,15.04,Ketone
17:59:43.558,2.413,13.99,2.414,16.46,Ketone
17:59:44.558,2.586,14.42,2.382,14.0,Ketone
17:59:45.558,2.412,14.7,2.301,14.72,Ketone
17:59:46.558,2.459,13.5,2.455,15.9,Ketone
17:59:47.558,2.533,14.81,2.274,14.91,Ketone
17:59:48.558,2.922,10.78,2.78,12.18,Aldehyde
17:59:49.558,2.999,11.09,2.825,11.69,Aldehyde
17:59:50.558,3.026,10.54,2.701,11.58,Aldehyde
17:59:51.558,2.715,10.79,2.903,11.83,Aldehyde
17:59:52.558,2.979,10.89,2.788,12.45,Aldehyde
17:59:53.558,2.729,11.61,2.811,12.69,Aldehyde
17:59:54.558,2.911,10.46,2.782,12.2,Aldehyde
17:59:55.558,2.92,10.61,2.816,11.79,Aldehyde
17:59:56.558,2.816,11.32,2.803,10.84,Aldehyde
17:59:57.558,2.924,10.04,2.918,12.32,Aldehyde
17:59:58.558,2.857,11.21,2.86,12.48,Aldehyde
17:59:59.558,2.859,11.8,2.82,12.66,Aldehyde
18:00:00.558,3.121,11.2,2.868,11.87,Aldehyde
18:00:01.558,2.843,10.25,2.69,12.36,Aldehyde
18:00:02.558,2.997,10.99,2.74,11.22,Aldehyde
18:00:03.558,2.816,11.3,2.783,12.47,Aldehyde
18:00:04.558,2.86,11.41,2.745,11.66,Aldehyde
18:00:05.558,2.818,10.43,2.759,11.63,Aldehyde
18:00:06.558,3.013,10.74,2.927,11.76,Aldehyde
18:00:07.558,2.823,11.58,2.734,12.23,Aldehyde
18:00:08.558,2.988,10.34,2.826,12.61,Aldehyde
18:00:09.558,3.007,11.03,2.835,12.26,Aldehyde
18:00:10.558,3.011,10.45,2.861,10.96,Aldehyde
18:00:11.558,2.836,11.33,2.903,12.3,Aldehyde
18:00:12.558,3.08,10.93,2.925,11.2,Aldehyde
18:00:13.558,2.96,10.14,2.731,12.7,Aldehyde
18:00:14.558,3.009,10.85,2.735,12.42,Aldehyde
18:00:15.558,2.831,10.42,2.51,11.96,Aldehyde
18:00:16.558,2.928,11.13,2.718,11.92,Aldehyde
18:00:17.558,2.88,10.19,2.893,12.11,Aldehyde
18:00:18.558,2.908,10.76,2.913,12.08,Aldehyde
18:00:19.558,2.786,10.86,2.925,12.49,Aldehyde
18:00:20.558,2.885,11.49,2.841,11.72,Aldehyde
18:00:21.558,2.998,11.19,2.855,12.17,Aldehyde
18:00:22.558,2.739,10.65,2.618,12.27,Aldehyde
18:00:23.558,2.858,10.79,2.793,12.43,Aldehyde
18:00:24.558,2.823,10.75,2.749,11.6,Aldehyde
18:00:25.558,3.122,11.82,3.04,12.22,Aldehyde
18:00:26.558,2.826,10.83,2.834,12.46,Aldehyde
18:00:27.558,3.0,10.55,2.826,11.99,Aldehyde
18:00:28.558,2.878,10.46,3.016,12.57,Aldehyde
18:00:29.558,2.961,11.19,2.817,12.58,Aldehyde
18:00:30.558,2.819,10.82,2.832,11.67,Aldehyde
18:00:31.558,2.837,10.85,2.731,12.02,Aldehyde
18:00:32.558,2.756,11.68,2.946,12.09,Aldehyde
18:00:33.558,2.851,11.79,2.676,11.44,Aldehyde
18:00:34.558,3.005,11.28,2.732,12.01,Aldehyde
18:00:35.558,2.884,11.93,2.845,12.01,Aldehyde
18:00:36.558,2.817,11.39,2.803,11.64,Aldehyde
18:00:37.558,2.809,11.84,2.884,12.01,Aldehyde
18:00:38.558,2.772,10.2,2.831,11.64,Aldehyde
18:00:39.558,2.864,10.35,3.018,11.44,Aldehyde
18:00:40.558,2.879,11.56,2.955,11.54,Aldehyde
18:00:41.558,2.759,11.4,2.824,12.37,Aldehyde
18:00:42.558,2.945,10.83,2.743,12.34,Aldehyde
18:00:43.558,2.802,11.57,2.717,11.77,Aldehyde
18:00:44.558,2.815,11.0,2.647,12.58,Aldehyde
18:00:45.558,2.882,10.09,2.794,11.33,Aldehyde
18:00:46.558,2.988,10.61,2.737,11.48,Aldehyde
18:00:47.558,2.894,11.61,2.814,13.07,Aldehyde
18:00:48.558,2.882,11.33,2.896,11.99,Aldehyde
18:00:49.558,2.919,10.88,2.627,13.38,Aldehyde
18:00:50.558,2.935,11.49,2.877,12.38,Aldehyde
18:00:51.558,2.969,10.69,2.794,12.59,Aldehyde
18:00:52.558,2.921,11.3,2.937,11.68,Aldehyde
18:00:53.558,2.922,11.38,2.868,11.93,Aldehyde
18:00:54.558,2.932,10.3,2.756,12.06,Aldehyde
18:00:55.558,2.753,10.6,2.869,12.21,Aldehyde
18:00:56.558,2.885,10.57,2.602,11.87,Aldehyde
18:00:57.558,2.703,10.99,2.829,12.12,Aldehyde
18:00:58.558,2.965,10.82,2.845,11.62,Aldehyde
18:00:59.558,2.638,10.35,2.862,10.93,Aldehyde
18:01:00.558,2.908,11.02,2.562,12.37,Aldehyde
18:01:01.558,3.074,10.64,2.706,11.9,Aldehyde
18:01:02.558,3.087,11.5,2.754,12.39,Aldehyde
18:01:03.558,2.97,11.27,2.817,11.31,Aldehyde
18:01:04.558,2.765,10.43,2.905,11.96,Aldehyde
18:01:05.558,2.778,10.95,2.721,11.61,Aldehyde
18:01:06.558,2.795,9.87,2.888,12.28,Aldehyde
18:01:07.558,2.95,11.31,2.676,11.25,Aldehyde
18:01:08.558,2.833,10.61,2.738,12.43,Aldehyde
18:01:09.558,2.975,10.58,2.881,11.79,Aldehyde
18:01:10.558,2.884,12.25,2.694,11.82,Aldehyde
18:01:11.558,2.839,11.39,2.729,13.06,Aldehyde
18:01:12.558,2.96,10.23,2.762,12.0,Aldehyde
18:01:13.558,2.883,11.32,2.794,11.27,Aldehyde
18:01:14.558,2.847,11.44,2.625,11.88,Aldehyde
18:01:15.558,2.921,10.87,2.84,11.87,Aldehyde
18:01:16.558,2.867,10.99,2.75,11.14,Aldehyde
18:01:17.558,2.701,10.69,2.661,11.7,Aldehyde
18:01:18.558,2.852,10.44,2.998,11.46,Aldehyde
18:01:19.558,2.964,10.71,2.819,12.51,Aldehyde
18:01:20.558,3.017,10.64,2.736,10.63,Aldehyde
18:01:21.558,2.908,10.78,2.619,12.1,Aldehyde
18:01:22.558,2.922,11.25,2.766,11.56,Aldehyde
18:01:23.558,2.991,10.76,2.672,12.44,Aldehyde
18:01:24.558,2.911,11.23,2.781,11.95,Aldehyde
18:01:25.558,2.935,12.03,2.776,11.91,Aldehyde
18:01:26.558,2.908,10.31,2.818,11.79,Aldehyde
18:01:27.558,2.927,10.81,2.95,11.98,Aldehyde
18:01:28.558,2.849,9.72,2.783,11.84,Aldehyde
18:01:29.558,2.953,10.65,2.811,12.43,Aldehyde
18:01:30.558,2.895,10.37,2.861,12.2,Aldehyde
18:01:31.558,2.967,11.59,3.054,11.5,Aldehyde
18:01:32.558,2.915,11.15,2.722,12.35,Aldehyde
18:01:33.558,2.878,10.76,2.679,12.36,Aldehyde
18:01:34.558,2.933,11.62,2.599,12.05,Aldehyde
18:01:35.558,2.976,10.13,2.739,12.78,Aldehyde
18:01:36.558,2.61,10.99,2.956,12.7,Aldehyde
18:01:37.558,2.732,10.85,2.789,11.19,Aldehyde
18:01:38.558,3.009,10.73,2.724,11.86,Aldehyde
18:01:39.558,2.901,10.26,2.751,11.28,Aldehyde
18:01:40.558,2.884,10.01,2.543,11.01,Aldehyde
18:01:41.558,2.904,9.81,2.918,13.04,Aldehyde
18:01:42.558,2.98,11.4,2.815,12.06,Aldehyde
18:01:43.558,2.936,10.75,2.705,11.83,Aldehyde
18:01:44.558,2.892,10.06,2.954,11.82,Aldehyde
18:01:45.558,2.879,11.71,2.746,11.62,Aldehyde
18:01:46.558,2.939,11.25,2.844,12.02,Aldehyde
18:01:47.558,2.86,10.63,2.79,12.31,Aldehyde
18:01:48.558,2.841,10.96,2.598,12.27,Aldehyde
18:01:49.558,2.944,10.6,2.85,11.67,Aldehyde
18:01:50.558,2.909,10.48,2.886,12.2,Aldehyde
18:01:51.558,2.849,10.53,2.923,11.89,Aldehyde
18:01:52.558,2.871,11.32,2.737,12.04,Aldehyde
18:01:53.558,2.834,11.54,2.764,12.62,Aldehyde
18:01:54.558,2.871,11.08,2.793,11.69,Aldehyde
18:01:55.558,2.763,10.45,2.81,12.17,Aldehyde
18:01:56.558,2.819,11.94,2.759,12.07,Aldehyde
18:01:57.558,2.907,11.52,2.828,12.13,Aldehyde
18:01:58.558,2.912,10.97,2.849,12.38,Aldehyde
18:01:59.558,2.898,10.51,2.795,11.38,Aldehyde
18:02:00.558,2.757,11.45,2.949,11.45,Aldehyde
18:02:01.558,2.997,10.66,2.61,12.13,Aldehyde
18:02:02.558,2.911,10.84,2.863,11.96,Aldehyde
18:02:03.558,2.751,11.83,2.857,11.73,Aldehyde
18:02:04.558,2.782,11.36,2.817,11.56,Aldehyde
18:02:05.558,2.682,11.14,2.885,11.36,Aldehyde
18:02:06.558,2.903,10.42,2.753,12.52,Aldehyde
18:02:07.558,2.725,11.05,2.637,10.75,Aldehyde
18:02:08.558,2.93,11.74,2.822,11.73,Aldehyde
18:02:09.558,2.938,11.35,2.991,10.91,Aldehyde
18:02:10.558,2.962,10.59,2.813,11.94,Aldehyde
18:02:11.558,2.932,10.68,2.611,12.09,Aldehyde
18:02:12.558,2.805,11.13,2.805,11.59,Aldehyde
18:02:13.558,2.819,11.09,2.675,11.87,Aldehyde
18:02:14.558,2.927,11.58,2.653,12.4,Aldehyde
18:02:15.558,2.898,10.96,2.76,12.11,Aldehyde
18:02:16.558,2.916,11.68,2.776,11.94,Aldehyde
18:02:17.558,2.788,11.53,2.697,12.18,Aldehyde
18:02:18.558,2.728,10.4,2.866,11.45,Aldehyde
18:02:19.558,2.846,10.9,2.786,11.58,Aldehyde
18:02:20.558,2.972,10.73,3.093,11.5,Aldehyde
18:02:21.558,2.807,10.7,2.827,11.55,Aldehyde
18:02:22.558,2.953,10.46,2.818,11.42,Aldehyde
18:02:23.558,2.87,10.68,2.924,12.61,Aldehyde
18:02:24.558,2.84,10.73,2.928,11.86,Aldehyde
18:02:25.558,2.884,11.11,2.725,11.54,Aldehyde
18:02:26.558,2.911,11.08,2.96,11.84,Aldehyde
18:02:27.558,3.027,10.51,2.638,12.19,Aldehyde
18:02:28.558,2.857,11.23,2.79,12.48,Aldehyde
18:02:29.558,2.998,11.14,2.661,11.76,Aldehyde
18:02:30.558,2.854,11.06,2.813,12.45,Aldehyde
18:02:31.558,3.019,11.79,2.902,11.73,Aldehyde
18:02:32.558,3.07,11.35,2.778,12.01,Aldehyde
18:02:33.558,2.811,10.81,2.782,10.55,Aldehyde
18:02:34.558,2.822,11.89,2.81,12.23,Aldehyde
18:02:35.558,2.811,11.26,2.713,11.65,Aldehyde
18:02:36.558,2.965,10.45,2.925,12.08,Aldehyde
18:02:37.558,2.988,10.66,2.871,11.46,Aldehyde
18:02:38.558,3.0,10.19,2.825,11.55,Aldehyde
18:02:39.558,2.96,10.01,2.88,12.35,Aldehyde
18:02:40.558,2.991,11.64,2.868,12.44,Aldehyde
18:02:41.558,2.876,11.58,2.726,11.27,Aldehyde
18:02:42.558,2.9,10.23,2.849,12.42,Aldehyde
18:02:43.558,2.949,10.77,2.747,12.42,Aldehyde
18:02:44.558,2.856,11.72,2.642,11.88,Aldehyde
18:02:45.558,2.953,11.43,2.788,12.3,Aldehyde
18:02:46.558,3.121,10.7,2.666,11.89,Aldehyde
18:02:47.558,2.941,10.26,2.655,12.63,Aldehyde
18:02:48.558,2.998,11.0,2.869,10.92,Aldehyde
18:02:49.558,2.797,11.53,2.659,11.78,Aldehyde
18:02:50.558,2.945,11.12,2.901,12.61,Aldehyde
18:02:51.558,2.995,11.59,2.79,12.94,Aldehyde
18:02:52.558,3.059,10.72,2.72,12.02,Aldehyde
18:02:53.558,2.911,11.07,2.669,11.69,Aldehyde
18:02:54.558,2.81,10.73,2.733,12.51,Aldehyde
18:02:55.558,3.015,10.39,2.847,11.41,Aldehyde
18:02:56.558,2.942,11.63,2.864,11.83,Aldehyde
18:02:57.558,2.756,10.71,2.609,11.73,Aldehyde
18:02:58.558,2.957,10.5,2.825,11.78,Aldehyde
18:02:59.558,3.118,11.1,2.785,12.48,Aldehyde
18:03:00.558,2.919,10.52,2.803,11.71,Aldehyde
18:03:01.558,2.889,10.85,2.745,12.08,Aldehyde
18:03:02.558,2.887,10.79,2.868,11.62,Aldehyde
18:03:03.558,2.838,10.49,2.729,12.08,Aldehyde
18:03:04.558,2.982,11.41,2.895,12.61,Aldehyde
18:03:05.558,2.92,10.9,2.874,12.25,Aldehyde
18:03:06.558,2.676,11.0,2.886,11.33,Aldehyde
18:03:07.558,2.87,11.59,2.735,12.26,Aldehyde
18:03:08.558,2.907,11.51,3.064,12.3,Aldehyde
18:03:09.558,2.715,11.1,2.827,11.93,Aldehyde
18:03:10.558,3.132,11.3,2.709,11.98,Aldehyde
18:03:11.558,2.823,10.73,2.946,12.4,Aldehyde
18:03:12.558,2.958,10.25,2.818,12.23,Aldehyde
18:03:13.558,2.99,10.5,2.981,12.28,Aldehyde
18:03:14.558,3.055,11.16,2.922,12.07,Aldehyde
18:03:15.558,2.832,10.06,2.86,11.19,Aldehyde
18:03:16.558,2.886,11.39,2.803,12.15,Aldehyde
18:03:17.558,2.975,11.06,2.789,11.69,Aldehyde
18:03:18.558,3.038,10.92,2.643,11.43,Aldehyde
18:03:19.558,2.971,11.11,2.862,11.45,Aldehyde
18:03:20.558,2.948,10.53,2.828,11.83,Aldehyde
18:03:21.558,3.134,10.57,2.853,11.64,Aldehyde
18:03:22.558,3.032,10.89,2.805,12.5,Aldehyde
18:03:23.558,2.815,11.44,2.846,11.38,Aldehyde
18:03:24.558,2.969,11.06,2.947,12.07,Aldehyde
18:03:25.558,2.766,11.61,2.915,11.95,Aldehyde
18:03:26.558,2.783,10.38,2.803,12.01,Aldehyde
18:03:27.558,2.919,11.3,2.89,11.31,Aldehyde
18:03:28.558,2.898,11.34,2.859,11.89,Aldehyde
18:03:29.558,3.033,12.1,2.764,11.28,Aldehyde
18:03:30.558,2.802,11.28,2.884,11.68,Aldehyde
18:03:31.558,2.972,11.22,2.784,11.54,Aldehyde
18:03:32.558,3.013,10.1,2.95,12.61,Aldehyde
18:03:33.558,2.946,11.07,2.978,12.17,Aldehyde
18:03:34.558,3.014,10.92,2.784,12.22,Aldehyde
18:03:35.558,2.752,10.16,2.82,11.88,Aldehyde
18:03:36.558,3.108,11.18,2.789,12.62,Aldehyde
18:03:37.558,2.727,11.98,2.794,11.63,Aldehyde
18:03:38.558,2.854,11.29,2.672,12.37,Aldehyde
18:03:39.558,2.896,10.05,2.62,11.21,Aldehyde
18:03:40.558,2.98,11.17,2.638,11.65,Aldehyde
18:03:41.558,2.712,11.72,2.685,11.77,Aldehyde
18:03:42.558,2.774,10.31,2.809,12.49,Aldehyde
18:03:43.558,2.896,10.85,2.746,11.33,Aldehyde
18:03:44.558,2.894,10.67,2.898,12.06,Aldehyde
18:03:45.558,3.075,10.98,2.856,11.93,Aldehyde
18:03:46.558,2.791,10.84,2.942,12.01,Aldehyde
18:03:47.558,2.885,11.93,2.652,11.11,Aldehyde
18:03:48.558,2.757,11.2,2.883,11.68,Aldehyde
18:03:49.558,2.891,10.89,2.89,11.7,Aldehyde
18:03:50.558,3.004,10.99,2.902,10.82,Aldehyde
18:03:51.558,2.997,11.8,2.77,12.76,Aldehyde
18:03:52.558,2.878,10.53,2.933,12.46,Aldehyde
18:03:53.558,2.895,10.94,2.903,11.28,Aldehyde
18:03:54.558,2.937,11.25,2.839,11.8,Aldehyde
18:03:55.558,2.894,10.74,2.769,11.6,Aldehyde
18:03:56.558,2.861,9.9,2.939,11.33,Aldehyde
18:03:57.558,2.855,10.81,2.677,12.65,Aldehyde
18:03:58.558,2.915,10.68,3.004,12.18,Aldehyde
18:03:59.558,2.948,11.73,2.864,12.08,Aldehyde
18:04:00.558,2.779,11.03,2.811,12.09,Aldehyde
18:04:01.558,2.983,10.69,2.939,12.32,Aldehyde
18:04:02.558,2.868,10.27,2.867,12.33,Aldehyde
18:04:03.558,3.001,10.36,2.841,11.6,Aldehyde
18:04:04.558,2.807,10.43,2.765,11.71,Aldehyde
18:04:05.558,2.812,10.49,2.903,12.45,Aldehyde
18:04:06.558,2.879,10.56,2.827,11.68,Aldehyde
18:04:07.558,2.881,11.61,2.676,12.3,Aldehyde
18:04:08.558,2.885,11.77,2.718,13.1,Aldehyde
