timestamp,raw1,mv1,v1,rs1,raw2,mv2,v2,rs2,true_risk
23:36:32.959,684,3346,3.347,8.72,666,3257,3.258,9.57,High
23:36:33.959,694,3393,3.393,7.31,730,3570,3.57,7.0,High
23:36:34.959,658,3217,3.218,7.01,679,3320,3.321,7.05,High
23:36:35.959,700,3422,3.422,7.29,706,3452,3.453,7.49,High
23:36:36.959,637,3117,3.118,7.72,636,3113,3.113,7.94,High
23:36:37.959,647,3163,3.163,9.09,723,3536,3.537,8.1,High
23:36:38.959,701,3426,3.426,6.82,712,3481,3.482,8.18,High
23:36:39.959,680,3326,3.326,8.52,718,3509,3.51,8.26,High
23:36:40.959,641,3134,3.135,6.73,691,3381,3.382,8.08,High
23:36:41.959,652,3186,3.187,9.43,742,3627,3.627,8.54,High
23:36:42.959,676,3307,3.307,7.33,666,3257,3.257,8.07,High
23:36:43.959,680,3325,3.326,6.51,705,3450,3.45,7.86,High
23:36:44.959,636,3109,3.109,6.81,682,3337,3.338,9.7,High
23:36:45.959,686,3355,3.356,6.43,710,3472,3.473,6.61,High
23:36:46.959,697,3408,3.408,7.12,692,3385,3.386,9.19,High
23:36:47.959,648,3171,3.171,6.38,677,3312,3.312,8.93,High
23:36:48.959,644,3148,3.148,5.23,681,3332,3.332,8.5,High
23:36:49.959,699,3420,3.42,7.13,683,3338,3.338,9.04,High
23:36:50.959,636,3113,3.113,7.19,701,3428,3.429,8.4,High
23:36:51.959,664,3249,3.249,7.53,619,3026,3.027,7.41,High
23:36:52.959,684,3345,3.345,6.71,697,3408,3.409,8.4,High
23:36:53.959,668,3265,3.266,7.64,666,3255,3.256,7.81,High
23:36:54.959,687,3361,3.361,7.63,677,3312,3.312,8.2,High
23:36:55.959,689,3371,3.371,5.86,731,3573,3.574,7.7,High
23:36:56.959,683,3342,3.343,8.46,653,3194,3.194,7.36,High
23:36:57.959,669,3271,3.271,6.87,748,3660,3.66,7.23,High
23:36:58.959,663,3244,3.244,7.66,658,3219,3.22,7.64,High
23:36:59.959,681,3331,3.332,7.23,692,3385,3.386,7.52,High
23:37:00.959,644,3148,3.149,7.76,749,3663,3.663,8.02,High
23:37:01.959,679,3322,3.323,8.05,656,3209,3.21,9.53,High
23:37:02.959,679,3320,3.32,8.81,673,3290,3.29,9.64,High
23:37:03.959,691,3377,3.378,7.94,702,3435,3.435,7.78,High
23:37:04.959,699,3420,3.42,7.61,635,3104,3.105,6.99,High
23:37:05.959,671,3281,3.281,7.75,693,3391,3.392,9.1,High
23:37:06.959,635,3104,3.105,7.61,639,3127,3.127,8.68,High
23:37:07.959,673,3290,3.291,7.84,669,3270,3.27,9.15,High
23:37:08.959,696,3404,3.404,7.97,691,3380,3.381,8.52,High
23:37:09.959,660,3229,3.229,8.18,746,3647,3.647,8.96,High
23:37:10.959,660,3227,3.227,7.79,655,3206,3.206,8.52,High
23:37:11.959,684,3345,3.345,6.0,659,3225,3.226,7.75,High
23:37:12.959,669,3269,3.27,6.53,707,3458,3.458,8.23,High
23:37:13.959,671,3280,3.281,6.9,727,3557,3.557,9.49,High
23:37:14.959,665,3251,3.252,7.01,710,3473,3.474,7.68,High
23:37:15.959,672,3286,3.286,8.09,637,3113,3.114,9.19,High
23:37:16.959,676,3307,3.307,7.17,692,3386,3.387,7.97,High
23:37:17.959,639,3126,3.127,8.7,696,3406,3.406,8.4,High
23:37:18.959,694,3395,3.395,6.68,710,3471,3.471,7.76,High
23:37:19.959,692,3384,3.385,5.8,692,3385,3.385,7.46,High
23:37:20.959,684,3343,3.343,7.88,673,3293,3.294,7.36,High
23:37:21.959,672,3288,3.289,6.78,721,3526,3.526,7.67,High
23:37:22.959,615,3009,3.009,7.2,663,3244,3.244,6.53,High
23:37:23.959,649,3176,3.176,7.59,736,3599,3.599,8.28,High
23:37:24.959,662,3239,3.239,7.86,681,3331,3.331,7.37,High
23:37:25.959,651,3184,3.185,6.1,683,3341,3.342,8.14,High
23:37:26.959,673,3290,3.29,7.17,666,3258,3.258,8.55,High
23:37:27.959,648,3168,3.168,8.12,664,3249,3.25,7.32,High
23:37:28.959,645,3153,3.153,7.1,725,3546,3.546,8.46,High
23:37:29.959,695,3397,3.398,7.92,661,3234,3.234,7.7,High
23:37:30.959,659,3221,3.222,8.56,658,3220,3.22,8.8,High
23:37:31.959,693,3389,3.389,8.96,683,3338,3.339,8.64,High
23:37:32.959,721,3528,3.528,7.01,648,3169,3.17,6.31,High
23:37:33.959,689,3371,3.371,5.99,684,3344,3.344,8.39,High
23:37:34.959,678,3318,3.319,7.84,702,3433,3.433,9.15,High
23:37:35.959,655,3204,3.205,6.96,671,3284,3.284,8.75,High
23:37:36.959,693,3390,3.39,7.86,731,3577,3.578,6.94,High
23:37:37.959,709,3466,3.467,8.72,718,3510,3.51,9.6,High
23:37:38.959,641,3134,3.134,7.08,673,3289,3.29,8.65,High
23:37:39.959,653,3194,3.195,8.11,737,3605,3.606,8.63,High
23:37:40.959,680,3328,3.328,6.71,669,3272,3.273,9.12,High
23:37:41.959,691,3377,3.378,7.47,682,3337,3.337,6.18,High
23:37:42.959,653,3192,3.193,9.03,656,3207,3.208,8.17,High
23:37:43.959,695,3400,3.401,6.5,701,3427,3.428,8.84,High
23:37:44.959,675,3301,3.301,9.79,644,3149,3.15,8.95,High
23:37:45.959,671,3282,3.283,8.12,709,3466,3.466,7.34,High
23:37:46.959,679,3322,3.323,6.01,714,3490,3.49,8.27,High
23:37:47.959,688,3363,3.364,8.35,706,3455,3.455,8.13,High
23:37:48.959,657,3211,3.212,6.93,732,3578,3.578,9.29,High
23:37:49.959,670,3276,3.276,7.54,667,3264,3.264,9.06,High
23:37:50.959,688,3366,3.367,9.05,668,3268,3.268,7.66,High
23:37:51.959,679,3323,3.323,8.02,689,3367,3.368,7.21,High
23:37:52.959,693,3388,3.388,8.08,667,3262,3.263,9.22,High
23:37:53.959,699,3417,3.417,7.61,698,3411,3.412,8.5,High
23:37:54.959,657,3213,3.214,7.52,629,3077,3.077,8.79,High
23:37:55.959,643,3143,3.144,8.7,685,3350,3.35,7.81,High
23:37:56.959,662,3237,3.237,7.27,739,3612,3.613,5.76,High
23:37:57.959,701,3427,3.428,7.77,658,3218,3.219,7.03,High
23:37:58.959,709,3467,3.468,6.74,660,3226,3.227,9.02,High
23:37:59.959,682,3333,3.334,6.75,702,3432,3.432,7.08,High
23:38:00.959,697,3410,3.41,8.35,711,3479,3.48,8.33,High
23:38:01.959,711,3476,3.476,7.5,659,3222,3.223,8.4,High
23:38:02.959,717,3508,3.509,6.69,684,3345,3.346,8.37,High
23:38:03.959,674,3294,3.295,6.71,730,3568,3.568,10.09,High
23:38:04.959,679,3319,3.32,6.78,648,3167,3.168,8.23,High
23:38:05.959,697,3410,3.41,7.88,695,3399,3.4,7.47,High
23:38:06.959,652,3190,3.191,8.17,723,3537,3.537,6.61,High
23:38:07.959,707,3458,3.459,7.96,738,3609,3.61,6.79,High
23:38:08.959,647,3163,3.163,7.38,711,3475,3.475,9.62,High
23:38:09.959,689,3370,3.371,7.31,664,3246,3.246,9.11,High
23:38:10.959,655,3203,3.204,8.8,686,3357,3.357,9.43,High
23:38:11.959,689,3367,3.368,7.39,679,3322,3.322,7.69,High
23:38:12.959,683,3342,3.343,7.56,677,3310,3.311,7.85,High
23:38:13.959,676,3307,3.308,5.8,709,3468,3.469,7.12,High
23:38:14.959,651,3184,3.185,6.15,640,3130,3.131,6.78,High
23:38:15.959,660,3229,3.229,9.06,679,3321,3.321,8.16,High
23:38:16.959,683,3340,3.34,7.6,693,3388,3.388,6.92,High
23:38:17.959,704,3445,3.445,8.95,643,3147,3.148,7.08,High
23:38:18.959,669,3272,3.272,6.73,711,3475,3.476,7.34,High
23:38:19.959,719,3516,3.517,8.45,702,3431,3.432,8.92,High
23:38:20.959,697,3410,3.411,7.05,670,3277,3.278,8.07,High
23:38:21.959,692,3386,3.386,7.61,647,3163,3.163,7.28,High
23:38:22.959,673,3292,3.293,7.44,756,3695,3.696,6.75,High
23:38:23.959,685,3350,3.351,8.69,765,3740,3.741,7.64,High
23:38:24.959,685,3349,3.349,7.96,701,3429,3.429,7.91,High
23:38:25.959,684,3343,3.344,5.47,716,3502,3.502,8.11,High
23:38:26.959,670,3277,3.278,9.14,674,3298,3.299,7.64,High
23:38:27.959,715,3499,3.499,6.83,678,3317,3.317,7.87,High
23:38:28.959,692,3384,3.384,7.67,655,3206,3.206,7.52,High
23:38:29.959,662,3239,3.239,7.44,708,3463,3.464,8.38,High
23:38:30.959,638,3122,3.122,8.35,703,3437,3.438,9.25,High
23:38:31.959,684,3344,3.344,8.38,709,3469,3.47,9.21,High
23:38:32.959,685,3352,3.352,7.42,765,3740,3.741,8.8,High
23:38:33.959,686,3357,3.357,6.48,656,3206,3.207,8.26,High
23:38:34.959,678,3314,3.315,7.01,699,3421,3.421,9.43,High
23:38:35.959,689,3369,3.37,6.59,692,3383,3.383,7.28,High
23:38:36.959,667,3261,3.261,7.17,680,3328,3.328,6.87,High
23:38:37.959,672,3287,3.287,7.05,605,2960,2.961,9.85,High
23:38:38.959,697,3408,3.409,7.2,696,3402,3.403,6.95,High
23:38:39.959,709,3469,3.47,9.02,700,3423,3.424,8.92,High
23:38:40.959,678,3317,3.318,6.43,683,3338,3.338,8.12,High
23:38:41.959,665,3254,3.255,7.33,692,3386,3.386,7.93,High
23:38:42.959,676,3305,3.305,6.65,673,3292,3.292,6.84,High
23:38:43.959,695,3397,3.398,5.82,731,3573,3.573,9.25,High
23:38:44.959,668,3269,3.27,5.42,684,3345,3.346,7.94,High
23:38:45.959,654,3198,3.199,7.09,742,3629,3.63,8.6,High
23:38:46.959,656,3207,3.208,6.22,685,3350,3.351,7.81,High
23:38:47.959,685,3349,3.35,7.07,711,3476,3.477,9.74,High
23:38:48.959,691,3381,3.382,7.46,690,3372,3.373,7.68,High
23:38:49.959,699,3418,3.418,7.0,697,3406,3.407,8.05,High
23:38:50.959,664,3249,3.25,6.4,705,3448,3.448,7.95,High
23:38:51.959,685,3350,3.35,7.07,733,3583,3.583,7.21,High
23:38:52.959,710,3471,3.471,6.1,708,3465,3.465,8.43,High
23:38:53.959,658,3220,3.22,7.84,734,3591,3.592,6.0,High
23:38:54.959,685,3350,3.35,5.51,666,3255,3.255,9.47,High
23:38:55.959,663,3241,3.242,6.56,689,3370,3.37,9.86,High
23:38:56.959,637,3116,3.117,6.66,741,3624,3.625,9.67,High
23:38:57.959,673,3289,3.29,6.51,759,3714,3.714,9.43,High
23:38:58.959,689,3367,3.368,6.85,694,3392,3.393,7.86,High
23:38:59.959,681,3333,3.333,8.66,722,3531,3.532,7.03,High
23:39:00.959,703,3437,3.438,7.75,716,3503,3.503,9.32,High
23:39:01.959,652,3188,3.189,7.47,679,3320,3.32,6.59,High
23:39:02.959,682,3334,3.335,9.51,639,3123,3.124,7.97,High
23:39:03.959,688,3364,3.364,7.6,692,3383,3.383,6.83,High
23:39:04.959,679,3323,3.323,6.89,628,3071,3.072,9.08,High
23:39:05.959,694,3395,3.396,7.54,702,3434,3.434,8.97,High
23:39:06.959,679,3322,3.322,8.22,686,3355,3.355,9.18,High
23:39:07.959,681,3332,3.332,7.66,656,3209,3.209,8.26,High
23:39:08.959,658,3216,3.217,6.99,670,3277,3.278,7.04,High
23:39:09.959,718,3512,3.512,8.57,754,3688,3.688,6.9,High
23:39:10.959,676,3307,3.307,6.47,674,3295,3.296,7.17,High
23:39:11.959,700,3423,3.424,7.18,728,3560,3.56,8.54,High
23:39:12.959,722,3530,3.53,6.32,734,3588,3.589,9.03,High
23:39:13.959,655,3202,3.203,8.31,705,3450,3.45,7.8,High
23:39:14.959,658,3217,3.218,6.92,758,3707,3.707,8.0,High
23:39:15.959,691,3378,3.378,6.87,671,3283,3.283,8.97,High
23:39:16.959,647,3165,3.165,7.17,696,3405,3.405,8.1,High
23:39:17.959,671,3282,3.282,7.82,716,3503,3.504,8.66,High
23:39:18.959,655,3201,3.201,7.27,732,3579,3.579,8.81,High
23:39:19.959,647,3162,3.163,7.78,634,3103,3.103,8.04,High
23:39:20.959,714,3489,3.49,6.74,670,3274,3.275,8.69,High
23:39:21.959,643,3145,3.146,6.99,713,3489,3.489,7.43,High
23:39:22.959,670,3276,3.276,8.1,708,3463,3.463,8.24,High
23:39:23.959,668,3266,3.266,7.8,691,3381,3.381,8.41,High
23:39:24.959,665,3250,3.25,7.35,665,3251,3.252,7.97,High
23:39:25.959,658,3218,3.219,6.61,703,3438,3.439,8.19,High
23:39:26.959,691,3378,3.378,7.16,708,3461,3.461,8.5,High
23:39:27.959,684,3344,3.344,6.84,700,3422,3.422,8.33,High
23:39:28.959,675,3300,3.301,5.83,700,3424,3.424,9.99,High
23:39:29.959,667,3263,3.264,6.92,707,3456,3.456,8.28,High
23:39:30.959,699,3419,3.419,6.49,718,3509,3.51,8.53,High
23:39:31.959,672,3285,3.286,7.77,727,3554,3.554,8.79,High
23:39:32.959,651,3185,3.186,8.16,693,3390,3.39,8.07,High
23:39:33.959,676,3307,3.307,7.38,732,3578,3.579,7.92,High
23:39:34.959,652,3188,3.188,7.19,701,3426,3.427,9.11,High
23:39:35.959,687,3360,3.36,6.82,771,3772,3.773,8.24,High
23:39:36.959,701,3427,3.428,7.38,712,3480,3.48,8.76,High
23:39:37.959,700,3421,3.422,8.35,722,3530,3.531,7.72,High
23:39:38.959,663,3242,3.243,7.77,724,3539,3.54,7.8,High
23:39:39.959,696,3406,3.407,8.66,667,3262,3.263,7.25,High
23:39:40.959,672,3285,3.286,7.75,679,3321,3.321,9.22,High
23:39:41.959,683,3342,3.342,7.53,651,3184,3.185,6.82,High
23:39:42.959,680,3328,3.328,5.79,726,3551,3.552,7.86,High
23:39:43.959,741,3624,3.624,9.35,690,3372,3.373,7.9,High
23:39:44.959,695,3399,3.4,8.86,645,3154,3.154,6.39,High
23:39:45.959,662,3237,3.238,7.97,710,3474,3.475,8.96,High
23:39:46.959,650,3180,3.18,5.65,721,3528,3.529,7.25,High
23:39:47.959,633,3098,3.098,7.62,719,3518,3.519,7.89,High
23:39:48.959,665,3254,3.254,7.37,684,3344,3.344,6.79,High
23:39:49.959,660,3228,3.229,7.92,705,3448,3.448,8.15,High
23:39:50.959,654,3200,3.2,7.35,628,3073,3.073,8.16,High
23:39:51.959,704,3442,3.443,6.32,677,3312,3.312,8.3,High
23:39:52.959,700,3425,3.425,7.14,674,3296,3.296,6.23,High
23:39:53.959,677,3310,3.31,9.13,704,3441,3.442,7.98,High
23:39:54.959,681,3332,3.332,7.49,670,3278,3.278,8.74,High
23:39:55.959,679,3322,3.323,7.51,665,3253,3.254,9.17,High
23:39:56.959,688,3366,3.366,7.06,726,3550,3.55,7.55,High
23:39:57.959,659,3221,3.222,6.89,641,3134,3.134,8.42,High
23:39:58.959,637,3116,3.117,6.52,631,3088,3.089,7.92,High
23:39:59.959,672,3284,3.285,7.24,663,3243,3.244,6.94,High
23:40:00.959,684,3346,3.346,7.06,705,3447,3.447,7.2,High
23:40:01.959,678,3318,3.318,8.54,713,3487,3.488,7.63,High
23:40:02.959,680,3325,3.326,7.31,695,3401,3.401,7.71,High
23:40:03.959,671,3283,3.284,7.67,665,3250,3.251,7.09,High
23:40:04.959,646,3161,3.161,6.22,658,3217,3.217,8.14,High
23:40:05.959,656,3210,3.211,7.91,696,3405,3.405,6.23,High
23:40:06.959,688,3365,3.365,8.15,665,3250,3.251,8.38,High
23:40:07.959,657,3214,3.214,7.58,656,3210,3.21,6.39,High
23:40:08.959,667,3261,3.262,7.4,683,3340,3.34,6.93,High
23:40:09.959,666,3260,3.26,7.72,694,3393,3.393,8.16,High
23:40:10.959,661,3232,3.233,8.44,659,3223,3.224,8.44,High
23:40:11.959,699,3418,3.418,7.88,689,3369,3.37,7.52,High
23:40:12.959,696,3403,3.404,6.36,665,3254,3.254,7.64,High
23:40:13.959,700,3423,3.424,7.8,665,3254,3.255,7.72,High
23:40:14.959,662,3238,3.239,6.93,725,3546,3.547,6.77,High
23:40:15.959,708,3460,3.461,8.16,729,3563,3.564,7.58,High
23:40:16.959,672,3285,3.285,6.35,679,3321,3.321,8.44,High
23:40:17.959,701,3429,3.43,6.61,684,3345,3.345,7.86,High
23:40:18.959,646,3160,3.16,7.97,673,3291,3.291,7.82,High
23:40:19.959,665,3254,3.255,6.87,695,3398,3.399,7.81,High
23:40:20.959,667,3262,3.263,6.92,705,3447,3.448,9.49,High
23:40:21.959,678,3313,3.314,8.3,652,3191,3.191,8.14,High
23:40:22.959,652,3190,3.19,6.32,672,3289,3.289,9.07,High
23:40:23.959,694,3395,3.395,7.69,648,3170,3.17,7.82,High
23:40:24.959,681,3330,3.33,7.64,639,3123,3.123,7.2,High
23:40:25.959,673,3293,3.294,7.93,628,3070,3.071,7.85,High
23:40:26.959,678,3314,3.314,8.18,716,3503,3.504,8.52,High
23:40:27.959,658,3220,3.22,5.97,683,3341,3.341,8.9,High
23:40:28.959,703,3439,3.439,8.07,708,3464,3.464,8.34,High
23:40:29.959,663,3244,3.244,7.4,746,3650,3.65,7.15,High
23:40:30.959,708,3461,3.461,7.24,736,3598,3.599,6.73,High
23:40:31.959,687,3358,3.359,6.91,652,3187,3.188,8.2,High
23:40:32.959,695,3400,3.401,6.82,649,3175,3.175,7.92,High
23:40:33.959,673,3291,3.291,7.94,724,3542,3.542,7.95,High
23:40:34.959,713,3485,3.486,7.68,685,3348,3.348,6.55,High
23:40:35.959,669,3273,3.274,7.23,725,3544,3.544,8.42,High
23:40:36.959,651,3182,3.182,7.64,716,3500,3.501,9.38,High
23:40:37.959,693,3388,3.389,8.11,697,3409,3.409,8.35,High
23:40:38.959,700,3424,3.425,6.43,684,3347,3.348,7.3,High
23:40:39.959,682,3337,3.338,8.48,677,3310,3.31,5.85,High
23:40:40.959,666,3258,3.259,8.23,712,3480,3.481,8.39,High
23:40:41.959,669,3272,3.272,6.48,711,3477,3.477,7.25,High
23:40:42.959,719,3518,3.518,7.96,677,3312,3.313,7.45,High
23:40:43.959,673,3290,3.291,7.31,729,3567,3.568,8.17,High
23:40:44.959,660,3226,3.227,9.01,697,3407,3.407,8.69,High
23:40:45.959,662,3239,3.239,7.79,705,3446,3.447,6.3,High
23:40:46.959,716,3501,3.502,8.53,683,3340,3.34,7.01,High
23:40:47.959,682,3334,3.335,7.57,706,3453,3.453,8.17,High
23:40:48.959,685,3350,3.351,8.66,713,3485,3.485,7.06,High
23:40:49.959,703,3436,3.436,8.81,792,3872,3.873,6.99,High
23:40:50.959,680,3324,3.324,5.83,712,3482,3.483,7.51,High
23:40:51.959,714,3492,3.492,6.88,643,3146,3.147,7.58,High
23:40:52.959,634,3102,3.102,8.1,632,3090,3.09,8.03,High
23:40:53.959,632,3092,3.092,7.24,746,3646,3.647,8.32,High
